timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360784924,SITTING,-1.5619501,2.1660001,9.547951,-5.5E-4,0.0023375,-0.0105875
1756360784944,SITTING,-1.5790501,2.1690001,9.579,-0.0048125,0.0023375,-0.0072875
1756360784963,SITTING,-1.5949501,2.1660001,9.58905,0.004675,0.015125,-0.003025
1756360784983,SITTING,-1.57605,2.1690001,9.57705,-0.00165,-0.001925,1.375E-4
1756360785003,SITTING,-1.6000501,2.15895,9.59595,-0.0048125,-0.01265,1.375E-4
1756360785023,SITTING,-1.57095,2.15205,9.606001,0.0015125,-0.003025,0.0086624995
1756360785043,SITTING,-1.5139501,2.154,9.55305,0.0111375,0.0033,0.010725
1756360785063,SITTING,-1.50405,2.1660001,9.531,0.006875,-9.625E-4,0.0086624995
1756360785083,SITTING,-1.5000001,2.1660001,9.538951,0.0037125,-9.625E-4,0.0064625
1756360785103,SITTING,-1.4899501,2.16105,9.547951,0.0026125,0.0023375,0.0075625
1756360785123,SITTING,-1.47105,2.1420002,9.574051,-0.00385,-9.625E-4,0.0055
1756360785143,SITTING,-1.4680501,2.1400502,9.61305,-0.00275,0.0012375,0.0033
1756360785163,SITTING,-1.5499501,2.1760502,9.63,0.0026125,-9.625E-4,-0.003025
1756360785183,SITTING,-1.5450001,2.2090502,9.591001,0.0111375,1.375E-4,1.375E-4
1756360785203,SITTING,-1.5589501,2.2090502,9.59595,0.0174625,0.0086624995,0.0055
1756360785222,SITTING,-1.4779501,2.18295,9.558001,0.0196625,0.0023375,0.011825
1756360785243,SITTING,-1.4899501,2.16105,9.555,0.0143,-0.0072875,0.0064625
1756360785263,SITTING,-1.49205,2.16405,9.535951,0.0154,-0.003025,0.0075625
1756360785282,SITTING,-1.5280501,2.18805,9.49995,0.0174625,0.0033,1.375E-4
1756360785302,SITTING,-1.57395,2.18505,9.531,0.004675,-0.0061875,-9.625E-4
1756360785322,SITTING,-1.5670501,2.1780002,9.594001,-0.0070125,-0.018975,0.0012375
1756360785342,SITTING,-1.5810001,2.18505,9.63,-0.00165,-0.0094875,0.0044
1756360785362,SITTING,-1.5280501,2.18505,9.59595,0.0122375,-9.625E-4,0.012925
1756360785382,SITTING,-1.47105,2.20005,9.538951,0.0089375,-0.01265,0.011825
