timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360089290,WALKING,0.76395005,0.55995005,11.272051,-0.151525,-0.0435875,1.363725
1756360089309,WALKING,1.0009501,0.8880001,10.41195,0.07645,-0.1628,1.161325
1756360089329,WALKING,0.71895003,1.5130501,9.8880005,0.2660625,-0.15853749,0.9472375
1756360089348,WALKING,0.45795003,2.14905,9.61995,0.4481125,0.0066,0.8449375
1756360089368,WALKING,0.35295,2.628,9.92205,0.536525,0.2036375,0.8492
1756360089389,WALKING,0.36195,2.53695,9.462001,0.536525,0.2718375,0.924825
1756360089410,WALKING,-0.36,1.8499501,9.8230505,0.29479998,0.4433,0.9568625
1756360089429,WALKING,-1.107,0.804,12.184051,-0.1472625,0.6084375,1.0154375
1756360089449,WALKING,-0.693,-0.105000004,12.95505,-0.16005,0.4038375,1.1081125
1756360089469,WALKING,0.69705003,0.20505,10.6710005,0.270325,-0.204325,1.0846
1756360089488,WALKING,1.3990501,1.149,8.442,0.572825,-0.6028,0.8386125
1756360089508,WALKING,1.317,2.1660001,7.86705,0.54408747,-0.6155875,0.5839625
1756360089528,WALKING,0.915,2.56605,8.29605,0.4609,-0.1948375,0.506275
1756360089548,WALKING,-0.10095,2.4150002,8.908951,0.4162125,0.49335,0.5520625
1756360089569,WALKING,-1.7920501,2.35095,9.68505,0.3128125,1.1889625,0.6202625
1756360089588,WALKING,-3.3450003,1.5820501,11.77995,-0.086625,1.480875,0.8119375
1756360089609,WALKING,-3.86295,0.51705,13.795051,-0.3592875,1.26995,1.13795
1756360089628,WALKING,-2.4760501,0.01905,12.649051,-0.19415,0.5061375,1.4543375
1756360089648,WALKING,-0.83595,0.23205002,10.9800005,-0.053625,-0.3130875,1.5246
1756360089669,WALKING,-0.12495001,0.708,9.531,0.00825,-0.7381,1.3967249
1756360089689,WALKING,-0.156,1.45305,8.677051,0.132825,-0.5303375,1.2903
1756360089708,WALKING,-0.56805,2.15895,8.113951,0.31501248,0.05555,1.2934625
1756360089728,WALKING,-0.81495005,2.52495,7.9339504,0.3394875,0.4134625,1.3957624
1756360089748,WALKING,-0.70500004,2.45595,8.28195,0.1563375,0.3782625,1.500125
